logo,name,link,totalRate,category,reviewNums,workingHours,consumeDayOff,jobArray,rateArray
https://image.vorkers.com/resize/70x-/logo/company/7919-56bf570c8a9dc419c566a8ad380acc0d.png,株式会社アイフラッグ,https://www.vorkers.com/company.php?m_id=a0910000000GUEj,2.98,インターネット業界,916,42.8 ｈ,40.60%,"['営業 ：112人', '管理 ：7人', 'CS ：6人', 'マネージャー ：4人', '一般 ：4人', '制作 ：4人', 'ディレクター ：3人', 'カスタマーサポート ：3人', '事務 ：3人', '運営 ：2人']","['3.7', '2.8', '1.8', '4.1', '2.8', '3.1', '2.7', '2.2']"
https://image.vorkers.com/resize/70x-/logo/company/21729-b509dc17ebaddfb90b96891e4e92c4d7.png,株式会社ABC Cooking Studio,https://www.vorkers.com/company.php?m_id=a0C30000005NU6j,3.32,旅行、ホテル、旅館、レジャー業界,915,20.1 ｈ,23.60%,"['営業 ：149人', '運営 ：9人', 'スタッフ ：8人', '正社員 ：6人', '講師 ：5人', '契約社員 ：4人', 'エキスパート ：3人', '総合職 ：3人', 'スタジオディレクター ：2人', '事務 ：2人']","['4.2', '2.4', '2.1', '4.3', '3.6', '2.9', '3.7', '2.1']"
https://image.vorkers.com/resize/70x-/logo/company/1313-a320fd18723621fc4330683f33a250b4.png,テルモ株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Fr3a,3.07,医薬品、医療機器業界,913,34.4 ｈ,57.50%,"['営業 ：46人', '開発 ：23人', '管理 ：14人', '研究開発 ：14人', '技術 ：10人', 'マーケティング ：10人', '事務 ：5人', '生産技術 ：5人', 'スタッフ ：5人', 'エンジニア・SE ：5人']","['2.7', '4.6', '2.6', '2.7', '2.9', '3.2', '2.8', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/3760-ae162bc37b47c74189d7c8ff12726b4c.png,株式会社NSD,https://www.vorkers.com/company.php?m_id=a0910000000Fs0F,2.8,SIer、ソフト開発、システム運用業界,913,29.0 ｈ,58.90%,"['エンジニア・SE ：121人', '主任 ：10人', '金融 ：9人', '開発 ：6人', '営業 ：6人', '一般社員 ：5人', 'ITサービス事業本 ：2人', 'システム部 ：2人', '銀行 ：2人', '技術 ：2人']","['2.5', '3.9', '2.3', '2.7', '2.8', '2.8', '2.3', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/9318-057cdc649a3d571438a72f2320d128ac.png,株式会社セラク,https://www.vorkers.com/company.php?m_id=a0910000005ZI2K,2.6,SIer、ソフト開発、システム運用業界,912,19.3 ｈ,68.20%,"['エンジニア・SE ：72人', 'WEB ：14人', 'インフラ ：9人', '営業 ：9人', 'ITインフラ ：8人', 'ディレクター ：7人', '技術 ：6人', '事務 ：4人', '主任 ：4人', '運用 ：4人']","['2.5', '3.4', '2.1', '2.7', '2.5', '2.8', '2.5', '2.0']"
https://image.vorkers.com/resize/70x-/logo/company/3082-d8c161ed8f0dbbf589dd2b50ee392907.png,青山商事株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Frmh,2.96,小売（百貨店・専門・CVS・量販店）業界,905,24.4 ｈ,32.90%,"['販売 ：142人', '営業 ：18人', 'スタッフ ：10人', '店長 ：9人', '一般 ：6人', '副店長 ：4人', '主任 ：2人', '事務 ：2人']","['3.2', '3.7', '2.5', '2.8', '2.9', '2.7', '2.9', '2.6']"
https://image.vorkers.com/resize/70x-/logo/company/1297-7498a2c2626114e102efc808f7b76b3e.png,エーザイ株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Fr3K,3.57,医薬品、医療機器業界,904,40.9 ｈ,47.20%,"['営業 ：64人', 'MR ：53人', '研究開発 ：15人', '管理 ：10人', '研究 ：9人', '開発 ：5人', '生産部門 ：3人', '事務 ：2人', '係長 ：2人', '製造部門 ：2人']","['3.3', '4.3', '2.8', '3.3', '3.6', '3.2', '2.8', '4.2']"
https://image.vorkers.com/resize/70x-/logo/company/22939-834e3e210619564d1dd60d0339272b45.png,三菱UFJインフォメーションテクノロジー株式会社,https://www.vorkers.com/company.php?m_id=a0C3000000E7UyE,3.48,SIer、ソフト開発、システム運用業界,903,33.4 ｈ,69.00%,"['エンジニア・SE ：103人', '開発 ：15人', '主任 ：10人', '準主任 ：7人', 'プロジェクトマネージャー ：6人', 'システム ：4人', 'AE ：3人', 'インフラ ：3人', 'EE ：2人', '調査役 ：2人']","['2.9', '4.9', '2.9', '2.7', '3.4', '3.4', '2.8', '4.2']"
https://image.vorkers.com/resize/70x-/logo/company/1240-5a3aab66f5a0183642dee024e917e892.png,株式会社テイクアンドギヴ・ニーズ,https://www.vorkers.com/company.php?m_id=a0910000000Fr0m,3.46,冠婚葬祭業界,903,68.2 ｈ,19.60%,"['プランナー ：61人', '営業 ：52人', 'サービス ：10人', 'スタッフ ：8人', 'コーディネーター ：5人', 'マネージャー ：5人', '調理 ：4人', 'オペレーション ：3人', '事務 ：3人', '経理 ：2人']","['3.4', '2.9', '2.8', '4.4', '4.1', '3.2', '3.8', '2.0']"
https://image.vorkers.com/resize/70x-/logo/company/7170-896fb9b30554b833fbcff2e1c43f5389.png,株式会社ベネッセスタイルケア,https://www.vorkers.com/company.php?m_id=a0910000000G2I9,3.12,介護、福祉関連サービス業界,903,22.0 ｈ,44.40%,"['介護 ：99人', 'スタッフ ：36人', '看護師 ：11人', 'サービス ：11人', '介護職員 ：7人', '総合職 ：6人', '営業 ：5人', '専門職 ：5人', '施設長 ：5人', '介護士 ：4人']","['2.8', '4.1', '2.8', '3.0', '3.4', '2.9', '2.9', '2.6']"
https://image.vorkers.com/resize/70x-/logo/company/3140-aa58ea29c61beeed89b2261825791053.png,株式会社常陽銀行,https://www.vorkers.com/company.php?m_id=a0910000000Frng,3,銀行（都市・信託・政府系）、信金業界,903,13.4 ｈ,63.40%,"['営業 ：105人', '一般職 ：31人', '営業店 ：7人', '事務 ：5人', '窓口 ：5人', '総合職 ：5人', '本部 ：4人', '支店 ：3人', '運用 ：2人', '銀行 ：2人']","['2.9', '4.7', '2.7', '2.5', '2.8', '2.6', '2.8', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/7937-6a5575b407cebf718354c1e36a14ebc9.png,国土交通省,https://www.vorkers.com/company.php?m_id=a0910000000GVa8,3.16,官公庁業界,902,51.0 ｈ,43.70%,"['事務 ：49人', '総合職 ：16人', '技術 ：15人', '係長 ：12人', '技官 ：8人', '航空管制官 ：6人', '企画 ：6人', '管理 ：6人', '係員 ：5人', '総務 ：5人']","['2.7', '4.3', '2.8', '3.0', '3.4', '3.1', '2.9', '2.7']"
https://image.vorkers.com/resize/70x-/logo/company/12561-459e9dd06c15387d9888c00c455591db.png,株式会社マーキュリー（SP）,https://www.vorkers.com/company.php?m_id=a0C1000000SGk9p,3.04,広告代理店、PR、SP、デザイン業界,902,16.4 ｈ,54.20%,"['営業 ：108人', '販売 ：80人', 'セールスプロモーション ：7人', '総合職 ：7人', '一般 ：3人', 'サービス ：2人', '人材派遣 ：2人', '営業2課 ：2人', '大阪支店 ：2人', '接客 ：2人']","['2.9', '3.4', '2.3', '3.2', '3.1', '3.8', '2.9', '2.2']"
https://image.vorkers.com/resize/70x-/logo/company/242-367e7f4a8e3325019186e63fd0ad0727.png,NECネッツエスアイ株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FqhC,3.15,SIer、ソフト開発、システム運用業界,898,26.0 ｈ,48.10%,"['営業 ：44人', 'エンジニア・SE ：41人', '技術 ：15人', '主任 ：6人', '事務 ：6人', '管理 ：6人', 'スタッフ ：4人', '保守 ：4人', 'IT ：2人', '構築 ：2人']","['2.6', '4.5', '3.0', '2.9', '2.9', '3.0', '2.6', '3.3']"
https://image.vorkers.com/resize/70x-/logo/company/7945-d8852924100c689b69acde3d2e2b5a4d.png,PwC税理士法人,https://www.vorkers.com/company.php?m_id=a0910000000GVoQ,3.25,監査法人、税理士法人、法律事務所業界,893,45.1 ｈ,68.30%,"['アソシエイト ：32人', '金融 ：17人', '税務 ：17人', 'スタッフ ：15人', '法人 ：12人', '事業法人 ：10人', 'コンサルタント ：10人', '移転価格 ：8人', '税理士 ：7人', 'マネージャー ：5人']","['3.5', '4.1', '2.2', '4.1', '2.6', '3.1', '3.0', '2.6']"
https://image.vorkers.com/resize/70x-/logo/company/20283-2cc5315f2a77c890b5b40836a573e22c.png,株式会社アイエスエフネット,https://www.vorkers.com/company.php?m_id=a0C30000002iADt,2.65,SIer、ソフト開発、システム運用業界,892,20.5 ｈ,59.40%,"['エンジニア・SE ：42人', '技術 ：41人', '営業 ：25人', '管理 ：9人', 'IT ：6人', '運用 ：3人', '事務 ：3人', '平社員 ：3人', 'チーフ ：2人', 'ヘルプデスク ：2人']","['2.2', '3.9', '2.2', '2.7', '2.6', '2.8', '2.5', '1.8']"
https://image.vorkers.com/resize/70x-/logo/company/9102-30e131e134d1174be827216a42ef1eb9.png,国立研究開発法人理化学研究所,https://www.vorkers.com/company.php?m_id=a0910000004Db0t,3.16,独立行政、社団、財団、学校法人業界,890,31.9 ｈ,46.30%,"['研究員 ：52人', 'テクニカルスタッフ ：23人', '研究職 ：19人', '事務 ：16人', '研究 ：13人', 'ポスドク ：5人', '技術職 ：4人', '基幹研究所 ：3人', '研究補助員 ：3人', 'リサーチアソシエイト ：2人']","['2.7', '3.8', '2.0', '3.5', '3.1', '3.3', '3.4', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/6875-25727152476c6f4541489b97ab21e2ec.png,バイエル薬品株式会社,https://www.vorkers.com/company.php?m_id=a0910000000G28E,3.22,医薬品、医療機器業界,885,25.9 ｈ,61.30%,"['MR ：51人', '営業 ：51人', '開発 ：13人', 'マーケティング ：10人', '管理 ：8人', 'メディカル ：6人', 'マネージャー ：3人', '研究開発 ：3人', '主任 ：2人', '係長 ：2人']","['2.9', '4.1', '2.6', '2.9', '2.9', '3.1', '2.8', '3.9']"
https://image.vorkers.com/resize/70x-/logo/company/3610-8a32f14071518a648b160d51c6d1ba74.png,GMOインターネット株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Frw7,2.94,インターネット業界,884,26.9 ｈ,64.90%,"['営業 ：66人', 'エンジニア・SE ：13人', '管理 ：8人', 'システム ：7人', '事務 ：7人', '開発 ：7人', 'マーケティング ：6人', '企画 ：6人', '技術 ：5人', '一般職 ：4人']","['2.8', '3.3', '2.2', '3.3', '2.9', '3.5', '2.7', '2.4']"
https://image.vorkers.com/resize/70x-/logo/company/1574-585ba8ebee8fe6f89aedab158ecf6a44.png,出光興産株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrBC,3.79,化学、石油、ガラス、セラミック業界,877,29.0 ｈ,70.50%,"['営業 ：41人', '技術 ：17人', '製造 ：16人', '販売 ：14人', '管理 ：8人', '生産技術 ：7人', '企画 ：6人', 'PE ：5人', '研究開発 ：5人', '製造技術 ：5人']","['3.1', '3.6', '3.8', '3.7', '4.0', '3.0', '3.4', '4.1']"
https://image.vorkers.com/resize/70x-/logo/company/3934-2a2304c2a2106754fede634035a803c3.png,株式会社ベルーナ,https://www.vorkers.com/company.php?m_id=a0910000000Fs4h,3.15,通信販売業界,874,44.8 ｈ,41.90%,"['企画 ：78人', '営業 ：15人', 'MD ：9人', 'マーケティング ：5人', 'バイヤー ：4人', '販売 ：4人', 'コールセンター ：4人', 'EC ：3人', '総合職 ：3人', '課長 ：3人']","['2.7', '3.1', '2.4', '4.4', '3.2', '2.9', '3.7', '2.1']"
https://image.vorkers.com/resize/70x-/logo/company/7665-8d07e006677effab9e874626fcfb6258.png,ユニアデックス株式会社,https://www.vorkers.com/company.php?m_id=a0910000000G2aQ,3.11,SIer、ソフト開発、システム運用業界,873,24.1 ｈ,63.90%,"['エンジニア・SE ：71人', '営業 ：52人', '技術 ：6人', 'サービス ：4人', 'ネットワーク ：2人', '企画 ：2人', 'スタッフ ：2人', '保守 ：2人', 'マネージャー ：2人', '運用 ：2人']","['2.7', '4.3', '2.9', '3.0', '2.8', '3.2', '2.7', '3.0']"
https://image.vorkers.com/resize/70x-/logo/company/8623-66626598fd0356c5efd4177286d5a4ff.png,イトキン株式会社,https://www.vorkers.com/company.php?m_id=a0910000002Zy7d,2.68,ファッション、アパレル、繊維業界,873,17.2 ｈ,27.10%,"['販売 ：67人', '営業 ：36人', '企画 ：27人', '店長 ：9人', 'MD ：7人', 'FA ：4人', 'デザイナー ：4人', '事務 ：4人', 'スタッフ ：4人', '経理 ：3人']","['2.2', '3.3', '2.3', '2.5', '3.2', '2.8', '2.7', '2.3']"
https://image.vorkers.com/resize/70x-/logo/company/3089-6ae46a92da3b2bf3fd20a24f3ec2ec6f.png,株式会社高島屋,https://www.vorkers.com/company.php?m_id=a0910000000Frmo,3.1,小売（百貨店・専門・CVS・量販店）業界,870,9.7 ｈ,53.20%,"['販売 ：86人', '営業 ：23人', '企画 ：7人', '総務 ：6人', 'マネージャー ：5人', 'スタッフ ：4人', '総合職 ：4人', '課長 ：3人', '管理部門 ：3人', '販売担当 ：3人']","['2.7', '4.8', '2.9', '2.6', '3.0', '3.1', '2.8', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/2540-d04065687d66abb7de3197cb16743735.png,株式会社良品計画,https://www.vorkers.com/company.php?m_id=a0910000000FrXP,3.3,小売（百貨店・専門・CVS・量販店）業界,869,18.2 ｈ,53.00%,"['販売 ：117人', 'スタッフ ：8人', '店舗 ：7人', '接客 ：5人', 'パートナー社員 ：4人', '小売 ：4人', '店長 ：4人', 'パートナー ：3人', '管理 ：3人', '事務 ：2人']","['2.9', '4.3', '2.8', '3.0', '3.6', '3.2', '3.3', '2.6']"
https://image.vorkers.com/resize/70x-/logo/company/3081-b1ef8325d6ea5c18fce3f4bea598b458.png,株式会社コメリ,https://www.vorkers.com/company.php?m_id=a0910000000Frmg,2.71,小売（百貨店・専門・CVS・量販店）業界,865,32.2 ｈ,14.80%,"['販売 ：64人', '店長 ：39人', '小売 ：12人', '店舗 ：6人', '小売業 ：5人', '部門担当者 ：4人', '営業 ：4人', 'ホームセンター ：4人', '社員 ：3人', '接客 ：3人']","['3.1', '2.9', '2.3', '3.0', '3.0', '2.6', '2.3', '2.4']"
https://image.vorkers.com/resize/70x-/logo/company/598-64debe93e06078c8fdf496eb930b4431.png,株式会社パル（アパレル）,https://www.vorkers.com/company.php?m_id=a0910000000Fqmz,3.39,ファッション、アパレル、繊維業界,864,21.0 ｈ,28.80%,"['販売 ：130人', '店長 ：20人', 'スタッフ ：5人', '営業 ：4人', 'MD ：3人', 'サブ店長 ：3人', 'バイヤー ：3人', '副店長 ：3人', 'ショップマネージャー ：2人', 'スーパーバイザー ：2人']","['3.6', '3.0', '2.5', '3.9', '3.9', '3.1', '3.6', '2.4']"
https://image.vorkers.com/resize/70x-/logo/company/627-a8b243e18129f8d83507cbea8abd50ca.png,双日株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FqnU,3.92,総合商社業界,862,29.9 ｈ,40.00%,"['営業 ：84人', '管理 ：14人', '職能 ：11人', 'コーポレート ：9人', '総合職 ：5人', 'バックオフィス ：4人', '企画 ：4人', '経理 ：4人', '会計 ：2人', '一般職 ：2人']","['2.9', '4.4', '3.2', '4.0', '3.4', '3.8', '3.7', '4.2']"
https://image.vorkers.com/resize/70x-/logo/company/9419-dd51598b2467e9de6c023c367ee1ad9e.png,資生堂ジャパン株式会社,https://www.vorkers.com/company.php?m_id=a0910000006HBYd,3.42,小売（百貨店・専門・CVS・量販店）業界,861,13.4 ｈ,54.30%,"['販売 ：52人', '営業 ：35人', '美容部員 ：35人', '美容職 ：12人', 'コンサルタント ：11人', 'BC ：10人', 'マーケティング ：10人', '企画 ：4人', 'スタッフ ：3人', '営業担当 ：2人']","['2.8', '4.5', '3.4', '2.9', '3.5', '2.9', '3.4', '3.1']"
https://image.vorkers.com/resize/70x-/logo/company/3532-5d40e6c212fe0d655cc03c7ab23847fe.png,株式会社パスコ,https://www.vorkers.com/company.php?m_id=a0910000000Frup,2.65,建築、土木、設備工事業界,861,42.2 ｈ,47.70%,"['営業 ：43人', '技術 ：35人', 'エンジニア・SE ：22人', 'システム ：17人', '開発 ：5人', '一般職 ：3人', '管理 ：3人', '公共 ：3人', '衛星事業部 ：3人', 'IT ：2人']","['2.6', '3.0', '2.3', '2.8', '2.6', '2.7', '2.6', '2.6']"
https://image.vorkers.com/resize/70x-/logo/company/23229-a43dc7f2ca553e163262156491267e66.png,株式会社池田泉州銀行,https://www.vorkers.com/company.php?m_id=a0C3000000FRkUC,2.79,銀行（都市・信託・政府系）、信金業界,860,16.0 ｈ,60.30%,"['営業 ：102人', '事務 ：19人', '融資 ：17人', '窓口 ：11人', '総合職 ：8人', '本部 ：6人', '一般 ：3人', '支店 ：3人', '管理職 ：2人', '融資係 ：2人']","['2.4', '4.4', '2.3', '2.6', '2.8', '2.7', '2.5', '2.2']"
https://image.vorkers.com/resize/70x-/logo/company/21381-fcff49ed3910887de959388f4296b84b.png,アバナード株式会社,https://www.vorkers.com/company.php?m_id=a0C30000003WDi4,4.08,SIer、ソフト開発、システム運用業界,859,29.4 ｈ,71.60%,"['エンジニア・SE ：51人', 'コンサルタント ：38人', 'SD ：27人', 'デベロッパー ：8人', 'アナリスト ：7人', 'INFRA ：5人', 'マネージャー ：5人', '開発 ：3人', 'SR ：3人', 'IT ：2人']","['4.0', '4.2', '2.5', '4.3', '3.6', '4.5', '3.9', '3.9']"
https://image.vorkers.com/resize/70x-/logo/company/5645-9601475b18e710b3e029808f19f9a222.png,株式会社ウィルオブ・ワーク（旧：株式会社セントメディア）,https://www.vorkers.com/company.php?m_id=a0910000000G1SA,3.46,人材サービス業界,857,25.4 ｈ,52.40%,"['営業 ：68人', '販売 ：16人', 'コーディネーター ：12人', 'セールスアシスト事業部 ：7人', 'エンジニア・SE ：6人', 'コールセンター ：5人', 'SA ：5人', '人材派遣 ：3人', '派遣 ：3人', '支店長 ：3人']","['3.0', '3.3', '2.3', '3.9', '3.9', '3.9', '3.7', '2.4']"
https://image.vorkers.com/resize/70x-/logo/company/7942-1416dd18260cef77e2b21cd0f69396e4.png,デロイト トーマツ ファイナンシャルアドバイザリー合同会社,https://www.vorkers.com/company.php?m_id=a0910000000GVac,3.32,証券会社、投資ファンド、投資関連業界,857,67.3 ｈ,45.80%,"['アナリスト ：45人', 'フロント ：14人', 'アドバイザリー ：14人', 'コンサルタント ：13人', 'M&A ：9人', 'スタッフ ：7人', 'マネージャー ：7人', 'CFA ：7人', 'バリュエーション ：4人', 'アソシエイト ：4人']","['2.9', '4.1', '2.2', '4.1', '2.9', '3.4', '3.2', '2.9']"
https://image.vorkers.com/resize/70x-/logo/company/23393-04825ddfcf992219a59bb785332879e6.png,株式会社ジーユー,https://www.vorkers.com/company.php?m_id=a0C3000000uFsQj,3.89,ファッション、アパレル、繊維業界,856,25.9 ｈ,56.30%,"['販売 ：62人', '営業 ：44人', '店長 ：28人', '店長代理 ：9人', '店長候補 ：7人', '接客 ：5人', '管理 ：5人', 'マーケティング ：4人', '店舗運営 ：4人', '店舗勤務 ：3人']","['3.5', '4.7', '2.9', '4.4', '3.9', '3.4', '3.7', '3.2']"
https://image.vorkers.com/resize/70x-/logo/company/1701-66e4c510cb5bc70bb8c4216ba0a16636.png,日立金属株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrDF,2.91,鉄鋼、非鉄金属業界,853,36.0 ｈ,37.70%,"['営業 ：30人', '管理 ：25人', '技術 ：14人', '設計 ：10人', '開発 ：7人', '事務 ：6人', '研究開発 ：4人', '製造 ：4人', 'エンジニア・SE ：3人', '間接部門 ：3人']","['2.7', '3.8', '2.6', '3.0', '2.7', '2.8', '2.7', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/5898-e037b1945f8a7205311fff1af388d097.png,株式会社大和総研,https://www.vorkers.com/company.php?m_id=a0910000000G1ak,3.19,SIer、ソフト開発、システム運用業界,852,37.3 ｈ,67.50%,"['エンジニア・SE ：62人', '開発 ：19人', 'システム ：15人', '課長代理 ：9人', 'コンサルタント ：8人', 'リサーチ ：4人', '総合職 ：4人', '主任 ：4人', '次長 ：3人', '調査部門 ：3人']","['2.7', '4.8', '2.6', '2.7', '3.0', '2.8', '2.5', '4.0']"
https://image.vorkers.com/resize/70x-/logo/company/1053-7281da1d8c7edcd2f8e3723922fc0064.png,ニフティ株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Fqxk,3.07,通信、ISP、データセンター業界,852,19.2 ｈ,62.20%,"['企画 ：36人', '営業 ：28人', 'エンジニア・SE ：27人', '開発 ：8人', 'サービス ：8人', 'マーケティング ：6人', 'システム ：5人', '管理 ：4人', 'メディア ：3人', '一般職 ：3人']","['2.7', '4.6', '2.3', '2.6', '3.1', '3.0', '2.2', '3.5']"
https://image.vorkers.com/resize/70x-/logo/company/9410-eb82f2e80ab0cf28ec3b05f5e897501e.png,横浜市,https://www.vorkers.com/company.php?m_id=a0910000006AarV,3.06,官公庁業界,852,20.6 ｈ,62.10%,"['事務 ：90人', '技術 ：11人', '一般事務 ：6人', '係長 ：5人', '土木職 ：4人', '職員 ：3人', '管理部門 ：3人', '税務 ：3人', '消防 ：3人', '広報 ：3人']","['2.4', '4.7', '2.8', '2.5', '3.1', '3.0', '2.7', '3.0']"
https://image.vorkers.com/resize/70x-/logo/company/2421-b6229c749984aaac2b8be632ad54b64d.png,いすゞ自動車株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrTq,2.95,自動車、自動車部品、輸送機器業界,851,28.5 ｈ,57.30%,"['営業 ：35人', '開発 ：23人', '設計 ：17人', '管理 ：9人', '企画 ：8人', '事務 ：7人', '技術 ：7人', '生産 ：6人', '生産技術 ：6人', '主任 ：5人']","['2.5', '4.1', '2.5', '2.8', '2.8', '3.1', '2.6', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/73064-08ffd5c60ba5060df32fa606793c9981.png,コニカミノルタジャパン株式会社,https://www.vorkers.com/company.php?m_id=a0C10000010Yuaq,2.79,コンピュータ、通信機器、OA機器関連業界,850,34.1 ｈ,38.60%,"['営業 ：94人', 'エンジニア・SE ：20人', 'CE ：8人', '事務 ：6人', '管理 ：6人', 'サービス ：5人', '技術 ：3人', 'マーケティング ：2人', 'マネージャー ：2人', '開発 ：2人']","['2.4', '4.0', '2.5', '2.5', '2.7', '2.8', '2.3', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/2682-9155b68c3b66cffcecefc2feff9e29cc.png,株式会社マクニカ,https://www.vorkers.com/company.php?m_id=a0910000000FrbJ,3.98,半導体、電子、精密機器業界,846,43.3 ｈ,54.50%,"['営業 ：84人', 'FAE ：12人', '技術 ：12人', '事務 ：8人', 'マーケティング ：7人', '管理部門 ：3人', 'エンジニア ：2人', '内勤 ：2人', '半導体 ：2人', '総合職 ：2人']","['3.5', '4.1', '2.5', '4.6', '3.7', '4.1', '4.0', '3.5']"
https://image.vorkers.com/resize/70x-/logo/company/1412-dd9861c36fae57dea86ee3c364d5b00c.png,株式会社東急コミュニティー,https://www.vorkers.com/company.php?m_id=a0910000000Fr6p,2.91,警備、メンテナンス業界,845,35.5 ｈ,54.60%,"['営業 ：41人', '管理 ：23人', '事務 ：17人', '総合職 ：8人', '運営 ：7人', '営業担当 ：7人', '技術 ：7人', '運営担当 ：5人', '建築 ：3人', 'フロント ：3人']","['2.5', '4.6', '2.6', '2.6', '2.7', '2.9', '2.4', '2.6']"
https://image.vorkers.com/resize/70x-/logo/company/401-bedbffd6d5e034c4c0cc365decfaae6e.png,株式会社夢真ホールディングス,https://www.vorkers.com/company.php?m_id=a0910000000Fqjm,3.04,人材サービス業界,843,29.5 ｈ,53.00%,"['管理 ：81人', '技術 ：21人', '営業 ：19人', '事務 ：15人', 'CADオペレーター ：9人', '技術業務 ：7人', '現場 ：3人', '人事 ：2人', '人材開発部 ：2人', '建築 ：2人']","['3.0', '3.3', '2.5', '3.4', '2.7', '3.3', '3.0', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/1106-1548078c5384a9996405251ae8d80b7e.png,住友化学株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Fqyb,3.27,化学、石油、ガラス、セラミック業界,842,27.5 ｈ,51.80%,"['管理 ：18人', '研究開発 ：14人', '営業 ：14人', '製造 ：12人', '研究 ：11人', '企画 ：7人', '事業部 ：7人', 'エンジニア・SE ：6人', '経理 ：6人', '事務 ：5人']","['2.8', '4.8', '2.8', '2.9', '3.0', '2.9', '2.8', '3.7']"
https://image.vorkers.com/resize/70x-/logo/company/20714-2ee426d0fed2342b6415508c266ac413.png,独立行政法人国立病院機構,https://www.vorkers.com/company.php?m_id=a0C30000003CO8K,2.93,病院、医療機関業界,839,25.2 ｈ,32.60%,"['看護師 ：58人', '事務 ：57人', 'コメディカル ：6人', '技師 ：4人', '企画課 ：3人', '医療職 ：3人', '専門 ：3人', '専門職 ：3人', '一般職 ：2人', '事務職員 ：2人']","['2.7', '4.1', '2.7', '2.9', '2.6', '2.8', '2.7', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/1470-f783aa4d4b1ff69ab956374e6d44b317.png,株式会社サイバー・コミュニケーションズ,https://www.vorkers.com/company.php?m_id=a0910000000Fr7o,3.22,広告代理店、PR、SP、デザイン業界,838,29.3 ｈ,49.40%,"['営業 ：98人', 'メディア ：12人', 'プランナー ：5人', '管理 ：5人', 'エンジニア・SE ：3人', '事務 ：3人', '運用 ：3人', 'マーケティング ：3人', '総合職 ：2人', '入稿 ：2人']","['2.6', '4.5', '2.3', '3.3', '3.3', '3.6', '2.6', '2.7']"
https://image.vorkers.com/resize/70x-/logo/company/12-906edf128390617dd55f08c47b962cba.png,SOMPOひまわり生命保険株式会社（旧：損保ジャパン日本興亜ひまわり生命保険株式会社),https://www.vorkers.com/company.php?m_id=a0910000000FqdR,3.22,生命保険、損害保険業界,834,23.4 ｈ,57.60%,"['営業 ：71人', '事務 ：44人', '本社 ：5人', '総合職 ：4人', '企画 ：4人', '一般職 ：4人', '一般事務 ：3人', '内勤 ：3人', '基幹職 ：3人', '管理 ：3人']","['2.9', '4.4', '2.5', '3.0', '2.9', '3.2', '2.8', '3.5']"
https://image.vorkers.com/resize/70x-/logo/company/1525-8e4e2d59a2a0cd117103891ef790dbb5.png,株式会社ファンケル,https://www.vorkers.com/company.php?m_id=a0910000000FrAO,3.05,日用品、化粧品業界,834,11.9 ｈ,50.10%,"['販売 ：95人', '営業 ：12人', '企画 ：11人', '店舗スタッフ ：10人', '管理 ：5人', '美容部員 ：5人', 'マーケティング ：4人', '開発 ：4人', '店舗 ：4人', '研究 ：3人']","['2.4', '4.6', '2.5', '2.8', '3.5', '2.7', '2.9', '2.4']"
https://image.vorkers.com/resize/70x-/logo/company/1211-2fdfc037a49f133e99c37ca8dea27d17.png,株式会社プロトコーポレーション,https://www.vorkers.com/company.php?m_id=a0910000000Fr0I,2.89,インターネット業界,834,31.4 ｈ,59.80%,"['営業 ：109人', 'IT ：7人', '企画 ：5人', '主任 ：4人', '事務 ：4人', 'マーケティング ：3人', '東京第1事業部 ：3人', '管理部門 ：3人', '間接部門 ：3人', '一般 ：2人']","['2.6', '3.3', '2.0', '3.3', '3.4', '2.9', '2.8', '2.4']"
https://image.vorkers.com/resize/70x-/logo/company/4151-da1010cfb79a5cd5d9553377853a9688.png,株式会社アルビオン,https://www.vorkers.com/company.php?m_id=a0910000000G0bs,3.38,日用品、化粧品業界,832,10.9 ｈ,44.60%,"['販売 ：85人', '美容部員 ：41人', '営業 ：17人', 'BA ：16人', 'マーケティング ：3人', '本社 ：3人', 'アドバイザー ：2人', 'マネージャー ：2人', '接客 ：2人', '正社員 ：2人']","['2.6', '4.3', '3.6', '2.8', '4.0', '2.7', '3.3', '2.5']"
